order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20250920-315070,2025-09-20T22:18:03.174781,REST-SHJ-001,CUST-10030,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.08, ""subtotal"": 84.16}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.12, ""subtotal"": 18.12}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.39, ""subtotal"": 157.17}]",259.45,card,completed,2025-09-20T22:18:03.174781
ORD-20250920-667172,2025-09-20T22:32:07.174781,REST-DXB-001,CUST-10486,dine_in,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 14.99, ""subtotal"": 29.98}]",29.98,card,delivered,2025-09-20T22:32:07.174781
ORD-20250921-202645,2025-09-21T10:32:10.174781,REST-AUH-002,CUST-10432,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 6.0, ""subtotal"": 6.0}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 50.0, ""subtotal"": 50.0}]",56.0,card,completed,2025-09-21T10:32:10.174781
ORD-20250921-602614,2025-09-21T11:37:46.174781,REST-DXB-001,CUST-10415,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.8, ""subtotal"": 47.8}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 14.99, ""subtotal"": 29.98}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.85, ""subtotal"": 149.55}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.64, ""subtotal"": 52.92}]",280.25,wallet,delivered,2025-09-21T11:37:46.174781
ORD-20250921-825567,2025-09-21T11:42:15.174781,REST-AUH-001,CUST-10375,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.49, ""subtotal"": 18.49}]",18.49,card,completed,2025-09-21T11:42:15.174781
ORD-20250921-949071,2025-09-21T12:24:18.174781,REST-DXB-001,CUST-10427,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.06, ""subtotal"": 104.12}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 56.0, ""subtotal"": 168.0}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 21.01, ""subtotal"": 42.02}]",314.14,cash,delivered,2025-09-21T12:24:18.174781
ORD-20250921-929875,2025-09-21T12:24:36.174781,REST-SHJ-001,CUST-10388,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 41.43, ""subtotal"": 82.86}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.43, ""subtotal"": 82.86}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 41.3, ""subtotal"": 82.6}]",248.32,card,completed,2025-09-21T12:24:36.174781
ORD-20250921-565455,2025-09-21T12:30:03.174781,REST-AUH-002,CUST-10009,delivery,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.85, ""subtotal"": 43.85}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.49, ""subtotal"": 52.47}]",96.32,cash,completed,2025-09-21T12:30:03.174781
ORD-20250921-368125,2025-09-21T12:38:26.174781,REST-SHJ-001,CUST-10203,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.23, ""subtotal"": 9.23}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.29, ""subtotal"": 33.29}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 18.72, ""subtotal"": 37.44}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.74, ""subtotal"": 23.22}]",103.18,cash,completed,2025-09-21T12:38:26.174781
ORD-20250921-147520,2025-09-21T13:29:50.174781,REST-AUH-001,CUST-10124,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 37.47, ""subtotal"": 112.41}]",112.41,cash,delivered,2025-09-21T13:29:50.174781
ORD-20250921-547893,2025-09-21T13:38:43.174781,REST-DXB-001,CUST-10180,takeaway,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 64.26, ""subtotal"": 128.52}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.99, ""subtotal"": 83.98}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 6.18, ""subtotal"": 6.18}]",218.68,wallet,completed,2025-09-21T13:38:43.174781
ORD-20250921-112384,2025-09-21T13:56:34.174781,REST-DXB-001,CUST-10082,takeaway,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 14.99, ""subtotal"": 14.99}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.2, ""subtotal"": 114.6}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 44.44, ""subtotal"": 44.44}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 21.01, ""subtotal"": 42.02}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.06, ""subtotal"": 52.06}]",268.11,card,completed,2025-09-21T13:56:34.174781
ORD-20250921-633068,2025-09-21T14:19:55.174781,REST-AUH-002,CUST-10292,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 42.87, ""subtotal"": 85.74}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 45.83, ""subtotal"": 91.66}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.67, ""subtotal"": 41.34}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.49, ""subtotal"": 30.98}]",249.72,cash,completed,2025-09-21T14:19:55.174781
ORD-20250921-743558,2025-09-21T14:29:32.174781,REST-DXB-002,CUST-10007,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 23.02, ""subtotal"": 69.06}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.35, ""subtotal"": 78.7}]",147.76,card,completed,2025-09-21T14:29:32.174781
ORD-20250921-885925,2025-09-21T14:37:07.174781,REST-AUH-002,CUST-10123,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.02, ""subtotal"": 24.06}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.83, ""subtotal"": 137.49}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.85, ""subtotal"": 87.7}]",249.25,cash,delivered,2025-09-21T14:37:07.174781
ORD-20250921-617499,2025-09-21T14:47:48.174781,REST-AUH-002,CUST-10477,delivery,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 42.87, ""subtotal"": 42.87}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 15.49, ""subtotal"": 15.49}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 62.62, ""subtotal"": 187.86}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.0, ""subtotal"": 18.0}]",264.22,wallet,delivered,2025-09-21T14:47:48.174781
ORD-20250921-655828,2025-09-21T14:50:57.174781,REST-SHJ-001,CUST-10355,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.39, ""subtotal"": 52.39}]",52.39,wallet,completed,2025-09-21T14:50:57.174781
ORD-20250921-467082,2025-09-21T14:52:06.174781,REST-AUH-001,CUST-10337,delivery,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.41, ""subtotal"": 18.41}]",18.41,cash,completed,2025-09-21T14:52:06.174781
ORD-20250921-874311,2025-09-21T15:10:43.174781,REST-AUH-002,CUST-10225,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.23, ""subtotal"": 114.69}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 35.67, ""subtotal"": 35.67}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 50.0, ""subtotal"": 50.0}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.66, ""subtotal"": 55.98}]",256.34,card,completed,2025-09-21T15:10:43.174781
ORD-20250921-343612,2025-09-21T15:15:19.174781,REST-AUH-001,CUST-10215,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.45, ""subtotal"": 40.45}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 21.87, ""subtotal"": 65.61}]",106.06,cash,completed,2025-09-21T15:15:19.174781
ORD-20250921-434492,2025-09-21T15:37:17.174781,REST-DXB-002,CUST-10365,takeaway,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 36.23, ""subtotal"": 72.46}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.94, ""subtotal"": 93.88}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.51, ""subtotal"": 37.53}]",203.87,wallet,completed,2025-09-21T15:37:17.174781
ORD-20250921-533752,2025-09-21T15:42:27.174781,REST-SHJ-001,CUST-10482,dine_in,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 18.12, ""subtotal"": 36.24}]",36.24,wallet,completed,2025-09-21T15:42:27.174781
ORD-20250921-706294,2025-09-21T16:02:43.174781,REST-AUH-002,CUST-10110,dine_in,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.68, ""subtotal"": 18.68}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.0, ""subtotal"": 100.0}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.83, ""subtotal"": 22.83}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 22.27, ""subtotal"": 22.27}]",163.78,card,completed,2025-09-21T16:02:43.174781
ORD-20250921-482506,2025-09-21T16:06:26.174781,REST-DXB-002,CUST-10175,delivery,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.68, ""subtotal"": 19.36}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.58, ""subtotal"": 25.16}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 53.25, ""subtotal"": 159.75}]",204.27,cash,delivered,2025-09-21T16:06:26.174781
ORD-20250921-246626,2025-09-21T16:27:09.174781,REST-AUH-001,CUST-10122,delivery,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.82, ""subtotal"": 23.46}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.49, ""subtotal"": 55.47}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 40.63, ""subtotal"": 40.63}]",119.56,wallet,delivered,2025-09-21T16:27:09.174781
ORD-20250921-460590,2025-09-21T17:18:26.174781,REST-SHJ-001,CUST-10176,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.72, ""subtotal"": 18.72}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 38.54, ""subtotal"": 77.08}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.98, ""subtotal"": 17.98}]",113.78,wallet,delivered,2025-09-21T17:18:26.174781
ORD-20250921-829963,2025-09-21T17:25:09.174781,REST-DXB-002,CUST-10354,delivery,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.23, ""subtotal"": 129.69}]",129.69,cash,completed,2025-09-21T17:25:09.174781
ORD-20250921-358222,2025-09-21T17:29:25.174781,REST-AUH-001,CUST-10228,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 21.87, ""subtotal"": 43.74}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.39, ""subtotal"": 54.39}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 63.06, ""subtotal"": 189.18}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 41.24, ""subtotal"": 123.72}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.66, ""subtotal"": 43.66}]",454.69,cash,completed,2025-09-21T17:29:25.174781
ORD-20250921-168541,2025-09-21T17:37:57.174781,REST-AUH-001,CUST-10419,delivery,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 63.06, ""subtotal"": 189.18}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 54.39, ""subtotal"": 163.17}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.92, ""subtotal"": 41.92}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.28, ""subtotal"": 45.84}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.44, ""subtotal"": 22.88}]",462.99,card,delivered,2025-09-21T17:37:57.174781
ORD-20250921-483563,2025-09-21T17:40:36.174781,REST-DXB-001,CUST-10195,delivery,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 36.22, ""subtotal"": 72.44}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.8, ""subtotal"": 47.8}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 33.64, ""subtotal"": 100.92}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.85, ""subtotal"": 149.55}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.99, ""subtotal"": 26.97}]",397.68,cash,delivered,2025-09-21T17:40:36.174781
ORD-20250921-740700,2025-09-21T18:00:44.174781,REST-DXB-002,CUST-10113,dine_in,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.82, ""subtotal"": 49.82}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.95, ""subtotal"": 40.95}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.42, ""subtotal"": 18.84}]",109.61,card,completed,2025-09-21T18:00:44.174781
ORD-20250921-678838,2025-09-21T18:44:19.174781,REST-DXB-001,CUST-10225,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.64, ""subtotal"": 17.64}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.2, ""subtotal"": 76.4}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 43.24, ""subtotal"": 43.24}]",137.28,card,completed,2025-09-21T18:44:19.174781
ORD-20250921-323627,2025-09-21T19:00:31.174781,REST-SHJ-001,CUST-10005,delivery,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 42.48, ""subtotal"": 127.44}]",127.44,cash,delivered,2025-09-21T19:00:31.174781
ORD-20250921-990937,2025-09-21T19:01:04.174781,REST-DXB-001,CUST-10338,takeaway,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 14.78, ""subtotal"": 29.56}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.22, ""subtotal"": 108.66}]",138.22,card,delivered,2025-09-21T19:01:04.174781
ORD-20250921-663379,2025-09-21T19:29:32.174781,REST-AUH-002,CUST-10093,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 42.89, ""subtotal"": 85.78}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.0, ""subtotal"": 18.0}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.66, ""subtotal"": 18.66}]",122.44,wallet,completed,2025-09-21T19:29:32.174781
ORD-20250921-173839,2025-09-21T19:30:36.174781,REST-DXB-002,CUST-10259,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 44.67, ""subtotal"": 89.34}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.68, ""subtotal"": 9.68}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.36, ""subtotal"": 46.08}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.64, ""subtotal"": 58.92}]",204.02,cash,completed,2025-09-21T19:30:36.174781
ORD-20250921-631155,2025-09-21T19:34:00.174781,REST-DXB-002,CUST-10051,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.23, ""subtotal"": 129.69}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.95, ""subtotal"": 40.95}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.42, ""subtotal"": 18.84}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.58, ""subtotal"": 37.74}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 42.92, ""subtotal"": 128.76}]",355.98,cash,delivered,2025-09-21T19:34:00.174781
ORD-20250921-702905,2025-09-21T19:49:00.174781,REST-DXB-001,CUST-10208,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.29, ""subtotal"": 16.58}]",16.58,card,completed,2025-09-21T19:49:00.174781
ORD-20250921-654474,2025-09-21T19:50:33.174781,REST-DXB-001,CUST-10349,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 18.11, ""subtotal"": 36.22}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.8, ""subtotal"": 143.4}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.18, ""subtotal"": 18.54}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.1, ""subtotal"": 117.3}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.29, ""subtotal"": 24.87}]",340.33,wallet,completed,2025-09-21T19:50:33.174781
ORD-20250921-119657,2025-09-21T19:57:37.174781,REST-DXB-001,CUST-10006,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 44.44, ""subtotal"": 133.32}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.1, ""subtotal"": 117.3}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.18, ""subtotal"": 18.54}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.99, ""subtotal"": 125.97}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 49.85, ""subtotal"": 99.7}]",494.83,wallet,delivered,2025-09-21T19:57:37.174781
ORD-20250921-481371,2025-09-21T20:18:59.174781,REST-DXB-002,CUST-10434,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 43.25, ""subtotal"": 43.25}]",43.25,card,completed,2025-09-21T20:18:59.174781
ORD-20250921-803574,2025-09-21T20:41:09.174781,REST-DXB-001,CUST-10460,delivery,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.11, ""subtotal"": 18.11}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 14.99, ""subtotal"": 44.97}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.18, ""subtotal"": 12.36}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 44.44, ""subtotal"": 44.44}]",119.88,wallet,delivered,2025-09-21T20:41:09.174781
